id,company_id,report_month,employees_total,recruited_new,resigned_total,net_growth,shortage_total,shortage_detail,notes,created_at,updated_at
8a8f9631-7637-403b-8399-729f41d832d0,d130bdb5-b95c-4fae-9b9a-07ed55f83a37,2023-01-01,55,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:06.98503+00
8a96595b-142d-400e-8218-09da46d36c51,deef326c-0b0b-4972-b7b2-7af60b219979,2023-11-01,29,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
8a96696a-9ff8-4437-b508-1cfd9835b150,07754b39-21af-4036-97c9-1ad55e1afb8a,2023-02-01,7,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
8a99b0db-a0e0-47ce-b4a9-9ee8f6a5632a,cedd9201-78ff-45c3-8b62-0eceb5cdd854,2025-08-01,30,0,0,0,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
8a9c995c-edb7-41b2-9b3a-3430457f3dc7,00f94434-5233-4bb7-9e8e-cd9554e25bc3,2023-10-01,14,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:14.455107+00
8a9d0c8a-5413-481d-b56c-e6c002705435,1d1f91ca-b73a-404d-8cf1-f90851baa33b,2025-05-01,3,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
8aa1f09b-a046-4b58-8998-5273ba68dc5f,d023c798-a6f9-4ef1-ba03-712aa98b1fee,2023-11-01,236,0,0,0,13,"{""mgmt"":2,""tech"":5,""general"":6}",,2026-02-07 02:22:04.317+00,2026-02-07 02:22:14.455107+00
8aa2da9a-a979-420a-86b2-f96724526804,16ba5253-e231-4e47-9634-2952d3587f87,2024-10-01,184,3,3,0,8,"{""mgmt"":2,""tech"":1,""general"":5}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:24.996508+00
8aa4fab6-36ac-41ca-aca3-aa28b731d853,a8096d89-25fc-4c0f-b97a-5e1b321b2c2c,2024-02-01,73,0,2,-2,4,"{""mgmt"":1,""tech"":1,""general"":2}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
8aafd4bc-1456-4f27-9140-ebd435d63958,90d53f4b-ee98-434f-9696-63271864a98a,2023-07-01,9,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:14.455107+00
8ab44131-7580-41fc-b50c-bbcc8ed1cfba,90ee4011-cc75-4add-a9c0-ee44b9a2f513,2025-02-01,100,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
8ab5d437-a082-471f-9541-1a4f7c7b4eea,48cc09c1-c007-4244-a46f-8e3f23e7cf94,2024-03-01,78,4,1,3,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
8ad11758-8b9f-420f-a87f-97e5446a083d,8e5bc322-5222-4728-8ae2-e9aecf0a5fae,2025-06-01,61,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
8ad49d6f-1c90-4202-ab50-b933114c4382,c0f1cc2a-bf81-4c4a-8afc-b13f41b360ed,2024-08-01,21,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:22.029595+00
8ad74fa1-8581-471e-aa87-4202bc9c874e,5da9038d-7c19-486c-99aa-359ed95399cd,2024-09-01,60,1,0,1,3,"{""mgmt"":1,""tech"":1,""general"":1}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:24.996508+00
8adda7d8-ec6a-4cfa-94e7-ac26022de935,c6b4b8fd-cbab-4cc5-88b2-1b4dbecf9659,2023-02-01,20,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:06.98503+00
8aecc84d-35a6-4d6f-9dfe-5b6eea365a09,557bc9c8-21b2-4dcc-968f-011beb3ecf7e,2024-10-01,35,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:24.996508+00
8af5a035-9da0-40bd-9804-ccfeab688c6d,82ddb545-23db-46c4-b6a5-83651c27da5e,2024-03-01,5,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:20.379944+00
8af5a59b-a8bf-4ae0-a938-c7cafda3e05e,90ee4011-cc75-4add-a9c0-ee44b9a2f513,2023-12-01,96,0,0,0,6,"{""mgmt"":1,""tech"":1,""general"":4}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
8af74970-a941-46e1-ac40-8b1a8a58ba2a,7c93de46-dc62-4d4b-a2df-37f0d8becd36,2025-11-01,15,0,0,0,0,{},Imported via script,2026-02-05 14:16:45.302068+00,2026-02-05 14:16:45.302068+00
8b0340ae-14e6-4479-aaf6-6246d24c838e,ee51b8ba-1a98-48f0-aafb-cdcb08478aa8,2025-04-01,10,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
8b1c954d-c077-4e71-83a3-ec00daf98b6a,d570fb14-717c-42d1-8d92-44e4cdca9c3c,2023-06-01,68,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:09.609481+00
8b23ec17-f9ce-4e17-9e5c-00be945b8f6c,40130f8b-bfe9-4682-beca-b779743a0ab1,2023-04-01,50,0,1,-1,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:09.609481+00
8b32806e-b228-4c01-816e-6701dd740d9e,1b3e2ce3-a073-4926-b58d-a1baafa9ef9e,2024-05-01,20,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:20.379944+00
8b3d3d6c-6b79-458a-b2bc-434edbfcab98,80508674-159a-465e-bc6d-7db5ba5dcec3,2023-01-01,5,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:06.98503+00
8b40d5c2-c780-4ad8-9b66-68569118754e,979e84c4-88b4-4cd8-bbc8-76e24f703805,2024-12-01,4,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
8b4d3d65-d4e4-48ff-99db-0800af7fc16c,4bc19e59-637d-4355-866c-5613f5e2da1a,2023-12-01,876,0,26,-26,25,"{""mgmt"":3,""tech"":5,""general"":17}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:15.995765+00
8b4f2fbe-5c3a-4930-9ea6-d607a24ff2e3,bd42f6fe-5351-4127-b139-b29067712396,2025-04-01,85,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
8b51729d-e799-4822-b951-e0bb15c891b7,3d7ff523-f5aa-4249-8f8d-d8afadd5bb2a,2024-08-01,44,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:22.029595+00
8b5847a6-7f40-443e-a436-bb1650b3f4e7,4bc19e59-637d-4355-866c-5613f5e2da1a,2025-07-01,942,22,0,22,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
8b5a0d13-9f19-48c8-a402-faf1803a8d30,291c6cf7-f396-4c08-9c43-79a5d919882b,2023-04-01,89,1,2,-1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:06.98503+00
8b60e20b-4a30-4975-b9c5-82991e6fc258,fb04444c-ba53-49aa-8a9b-9639443cb7e9,2024-04-01,20,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:20.379944+00
8b635834-9e03-4903-a09e-7d798055a87c,c3865ce4-6232-4088-a12b-6ffe2e8f61ef,2023-05-01,14,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:09.609481+00
8b65baf3-b6e0-4ad4-a839-be99d0227d9e,1b3e2ce3-a073-4926-b58d-a1baafa9ef9e,2023-02-01,19,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:06.98503+00
8b66d787-511d-412a-a1bd-1ff57c40a9a0,31666300-7da2-4a49-bc2b-bb1623d882c5,2025-07-01,91,3,2,1,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
8b696f7a-1f34-48a3-be61-5ea91dda5f2a,b89883a7-5ab7-487d-a6df-20f633e18a72,2023-09-01,20,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:14.455107+00
8b6c5412-f94a-41a3-90a3-96941410c29a,f8f610c6-76d8-4086-aff0-c9b2bf0b3196,2023-11-01,4,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:14.455107+00
8b6c75c1-7dd4-4128-998b-492fa2351067,fc96a8e0-adfb-48df-a744-cd92c853f9d4,2023-02-01,32,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:06.98503+00
8b70a310-89fd-4e99-a8f6-7ff237316b83,82ddb545-23db-46c4-b6a5-83651c27da5e,2025-05-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
8b7c6efd-0167-406c-a814-3851646ea0fe,c4a836b6-5139-4b74-a9f1-103dfbc9a668,2023-04-01,13,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:09.609481+00
8b8158c4-d559-4c4b-962b-10100908b713,0c2e08d1-0b10-4d8f-85bd-03fb0c29dda8,2023-05-01,89,0,2,-2,6,"{""mgmt"":1,""tech"":1,""general"":4}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:09.609481+00
8b8cfeba-eccb-41db-9662-37709214953e,7d0d8094-a59e-41a2-8361-453f53e892dd,2025-12-01,34,0,0,0,10,"{""mgmt"":1,""tech"":1,""general"":8}",Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
8ba64c0a-56c8-4319-8714-6532044b7608,f28b3998-de1e-4cc9-b97c-df308dfcfefa,2024-09-01,6,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
8ba6738a-f758-4099-93c4-d4cf4c2bd958,ce935829-6265-4169-ab6f-20ec36aeb1e2,2023-09-01,9,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:14.455107+00
8ba7c531-dfad-4ca4-8239-7bf0c81b8ac4,238aab23-2fed-46d1-9774-142c7e9e4cb3,2025-12-01,12,0,0,0,0,{},Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
8bad1147-8c73-4588-84cb-a0ee4cd8c6d3,62741b18-ee53-4a85-8695-ec5fddb95046,2023-12-01,20,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:15.995765+00
8bb1227d-d271-481c-8820-712829f3a990,d570fb14-717c-42d1-8d92-44e4cdca9c3c,2024-11-01,70,1,0,1,4,"{""mgmt"":1,""tech"":1,""general"":2}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:24.996508+00
8bb59604-2ccb-40e0-9bc7-2ee980e5796a,58cc65e5-b71a-4a96-b480-940ee66c838d,2023-12-01,49,0,0,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
8bc19166-3f24-4e96-aab1-c064e864ed34,97cdee10-d62b-4861-8ac4-2eb4640590c7,2024-07-01,318,5,10,-5,12,"{""mgmt"":2,""tech"":4,""general"":6}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:22.029595+00
8bd37b48-4d54-458e-a464-c70431f599ac,3c215700-b23d-4d79-a9dd-f0131368024a,2024-11-01,26,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:24.996508+00
8bd7d738-51cd-4c90-a121-29173411bb09,c0b862ec-3dfe-4750-94d8-60c99161a0d9,2025-09-01,17,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
8bdd3302-c9c1-4db2-8021-b143ec15d81a,81864a45-87bb-4454-a4cd-f0f187e5506f,2024-02-01,91,3,0,3,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:15.995765+00
8be2b784-e86a-4e69-b4e6-b565155c5a21,b386c837-5536-4489-8e11-957f0a1ea585,2024-12-01,66,0,1,-1,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
8be6bbc2-e281-4305-80ba-45140ae09b5a,a74a34ae-d133-44bc-972a-dd970a47aac2,2024-07-01,12,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:22.029595+00
8bffa27e-c996-4f97-95a7-99688eb274e4,d5493169-b3a0-4f2f-8852-7e0684234be6,2025-02-01,9,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
8c02a413-db4c-40d7-8dfb-ed4d71fb93b5,8e92a7ad-1631-4c60-b2f6-b9e77c7656de,2025-10-01,118,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
8c0a453c-24a0-4bd7-b10a-4b18efc6e5ab,834719c5-26ca-475d-ba0a-a730eb358792,2025-05-01,40,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
8c0feaea-dce0-496c-acb6-b5eb4048a282,a8096d89-25fc-4c0f-b97a-5e1b321b2c2c,2023-11-01,80,0,2,-2,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:15.995765+00
8c1169fe-2d1f-4817-8a04-540f977803b1,bd82c070-7a26-4ad8-ba6c-126a2cad0e63,2024-04-01,10,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
8c1c8f18-fbe9-499b-ad72-b5d281b37e5c,2a8c358f-d8db-4e96-8b0d-b130c7d91dd3,2024-08-01,14,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:22.029595+00
8c3600aa-1f48-46fd-b5e4-5d7e356f62ff,0698c55b-73a4-42e2-a4f6-3fd794725413,2024-08-01,19,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:22.029595+00
8c395de6-7e69-4c3c-a5d6-05cbe2ca8eba,0df70dad-4fe7-450c-9340-eb80c68767bc,2024-12-01,96,0,1,-1,4,"{""mgmt"":2,""tech"":0,""general"":2}",,2026-02-07 02:22:04.317+00,2026-02-07 02:22:24.996508+00
8c39cdf4-e106-45fc-befd-45bc18c30a46,53e1a7e0-0b3c-41e5-8452-111dfc1be6f5,2023-04-01,37,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:09.609481+00
8c3d685a-1601-4a4f-b0f4-4f592e431a62,b386c837-5536-4489-8e11-957f0a1ea585,2024-09-01,66,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
8c3e51a1-f242-4837-a94c-5f27d93ea754,83f82777-4602-4dff-9ac2-9c61753a6dc8,2023-06-01,69,1,0,1,5,"{""mgmt"":1,""tech"":1,""general"":3}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:09.609481+00
8c41e3ef-f3e2-4b66-9c14-f495afbc2fe8,e8b28211-a147-42bf-853d-5d74b0b7b1e7,2024-11-01,84,2,0,2,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:24.996508+00
8c489636-095c-46d3-b8b7-07d8e53fae0d,bfd47bce-5c27-4299-86df-418451f25709,2024-12-01,17,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
8c4e7746-cf71-46fd-9314-c4eb0e2ffd23,4d420837-79fe-462a-bf46-f76a4c7b4fc4,2024-04-01,6,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:20.379944+00
8c4fda9d-fca9-4a66-a807-2bd95179a4f9,fb04444c-ba53-49aa-8a9b-9639443cb7e9,2023-04-01,19,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:06.98503+00
8c5036ed-0a40-44c0-8b9b-e073ba032b8a,b0e3cab3-b1f7-44fd-b49b-b4e7449d0068,2024-11-01,23,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:24.996508+00
8c5414f5-1869-49e2-90ff-58f0b1d06869,1306bd7c-76c3-4766-ac51-377f413c7c5b,2024-01-01,27,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:15.995765+00
8c5584c3-e404-4939-b400-52bf94e12829,d5493169-b3a0-4f2f-8852-7e0684234be6,2023-05-01,8,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:09.609481+00
8c56a4e2-31a8-4099-8b7b-f46d8422cd07,58cc65e5-b71a-4a96-b480-940ee66c838d,2025-07-01,55,2,0,2,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
8c5efb59-29f1-487a-a013-6ab5b69f9f41,737ab853-54e8-487f-ae3f-0736a4cc3dae,2024-08-01,36,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:22.029595+00
8c640469-1372-49ee-ba11-eb3500dbad97,2bb1098d-dff3-4927-b40d-695b4cc8c59a,2023-11-01,6,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:14.455107+00
8c672708-3d4b-4fbc-814d-8bae2b08234a,d5493169-b3a0-4f2f-8852-7e0684234be6,2024-06-01,8,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:22.029595+00
8c6e6106-a136-4be4-b0d8-f509dd1ff260,582cc29c-2cf7-4565-8f15-439a3172fb83,2024-10-01,181,5,4,1,6,"{""mgmt"":1,""tech"":1,""general"":4}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:24.996508+00
8c7bffd0-a0ed-4d3d-a9e5-72c5edfcfc62,89a11188-d624-47c9-8f79-9c05827e1970,2023-11-01,63,1,1,0,4,"{""mgmt"":2,""tech"":1,""general"":1}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:15.995765+00
8c7d855f-ff4c-44df-9e13-032e2bf7c8cd,0e50fcfa-b6fc-410d-a901-bf5aa90d0a78,2025-06-01,52,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
8c856fe7-c1fd-4c83-8f9b-05746dd0573c,746f19d9-0891-4832-aa7d-e2656b8f560d,2024-11-01,99,2,0,2,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:24.996508+00
8c8ec2a0-1a09-420d-9103-fb1cdf8f7ba5,c3a94001-78b8-41ca-b494-68bfe1248e83,2025-07-01,953,0,0,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
8c94d7ef-cc7f-4670-adea-5b36df92bc68,40130f8b-bfe9-4682-beca-b779743a0ab1,2025-08-01,66,6,0,6,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
8c997938-c7fc-46ae-a872-a6ef65c2b965,71cde75c-743a-4658-ba39-17ffb6807e3a,2025-12-01,21,0,0,0,0,{},Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
8c9bdb47-d317-4dab-be45-b9b4b6a8cd61,d3703a54-c6c3-49dc-ad75-8e13ce9ded94,2023-02-01,46,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.317+00,2026-02-07 02:22:06.98503+00
8c9cb088-5098-46ae-bdc7-31a422bb5a98,1dcbb18a-a178-4d9c-b41e-31b97912e3fb,2025-06-01,115,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
8ca179a8-62c1-4272-a168-b4e67426c312,feebe351-440c-46a7-ac79-11d8f81444b1,2025-05-01,14,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
8ca20ad9-51a6-4831-868a-3279fb52a328,419d2c06-39c8-4119-b058-3ecf538cc09d,2023-08-01,49,0,1,-1,3,"{""mgmt"":1,""tech"":1,""general"":1}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:14.455107+00
8ca6baa7-49bc-4340-95db-7a3f59dcfb14,f8f610c6-76d8-4086-aff0-c9b2bf0b3196,2024-08-01,7,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:22.029595+00
8cb83b8a-5446-44b3-b010-2686aafabcc7,3c215700-b23d-4d79-a9dd-f0131368024a,2023-04-01,27,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:09.609481+00
8cbffcd5-1652-4932-8338-dbcbe7bd367d,95623953-0d3d-4913-ab67-130f27494c06,2023-08-01,27,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:14.455107+00
8cc34c59-2bcc-4ccc-8fbc-2977de445472,f6855341-915b-452f-9616-3f590d49b11c,2025-10-01,36,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
8cc3c1d6-80b0-4db2-afec-b98e36c922a4,debc4db4-0804-4d84-b813-7850add6db01,2023-10-01,181,6,4,2,8,"{""mgmt"":2,""tech"":2,""general"":4}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:14.455107+00
8cc45f36-02a3-475d-9dbf-1977aac05d46,1306bd7c-76c3-4766-ac51-377f413c7c5b,2024-04-01,28,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:20.379944+00
8cc4a02a-ec49-4565-a1f1-f3745364915b,208b4e97-7dca-41fc-9dc1-ef2832f45143,2025-09-01,6,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
8cc86d31-2897-45b0-b9f7-ed6d5de37223,cedd9201-78ff-45c3-8b62-0eceb5cdd854,2023-02-01,27,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:06.98503+00
8cc8877b-b2a5-412f-95a6-1c43ee3b6f58,0698c55b-73a4-42e2-a4f6-3fd794725413,2024-10-01,19,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:24.996508+00
8ccac0a1-7c2c-49c0-814a-ebd627f28749,d89e4404-1147-422f-ba20-99c447513610,2025-09-01,12,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
8cd00d00-926b-4d87-aae0-96d2a883ca97,1e70a3b9-49df-4dfe-a98d-35a22886252a,2023-09-01,2545,84,84,0,4,"{""mgmt"":1,""tech"":0,""general"":3}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:14.455107+00
8cefa5ea-2a12-4205-b18c-165431ffbaf8,7d0d8094-a59e-41a2-8361-453f53e892dd,2025-02-01,34,0,0,0,10,"{""mgmt"":1,""tech"":1,""general"":8}",Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
8d0eea03-a8cf-49fd-806a-f37bfe696750,0698c55b-73a4-42e2-a4f6-3fd794725413,2023-12-01,19,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:15.995765+00
8d1406c7-b8dc-4bc5-8d82-2bcc0f7652ee,c121fa87-0bd4-4a7f-a7e1-7a6daebd645a,2025-02-01,10,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
8d170e37-fbd0-42ed-91d7-d4f475d20d99,92da807d-4395-4c80-8931-dbf61927d3e5,2023-12-01,73,0,4,-4,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:15.995765+00
8d188bf2-d8bc-421a-95ab-d2b246e70d6e,232f0764-a4af-435b-8886-6e4e0f2390d7,2025-05-01,260,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
8d1bc9fe-f456-400f-bf15-d77090e57adc,86112c58-d90a-47c2-a977-f263c20499ba,2025-09-01,10,0,0,0,10,"{""mgmt"":1,""tech"":4,""general"":5}",Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
8d223dab-30af-4150-b784-5b4cec1f9b21,00f94434-5233-4bb7-9e8e-cd9554e25bc3,2023-09-01,14,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:14.455107+00
8d2b54ae-221d-4955-ac43-1606ff842c2d,fdd41afb-4910-4d0a-a3fb-f518a6821a44,2024-08-01,66,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:22.029595+00
8d3401a3-4549-4b8b-b0d9-ff3f2e0b1fea,ee51b8ba-1a98-48f0-aafb-cdcb08478aa8,2023-10-01,10,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:14.455107+00
8d3fe09d-b775-4d91-819a-cb86711c7343,11d0c2a6-986f-4828-9c42-888dbe8f7611,2024-05-01,16,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:20.379944+00
8d542dc5-a8ac-4427-b9fe-faee670e34db,1c9139f2-49e6-4bcc-9a4d-47bda93968dc,2024-09-01,9,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
8d54cb1b-62c8-4c85-a98f-e39fe16dcdfa,81864a45-87bb-4454-a4cd-f0f187e5506f,2024-08-01,90,0,0,0,6,"{""mgmt"":1,""tech"":1,""general"":4}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:22.029595+00
8d56205f-2053-4d77-829d-0866362b218e,412aca6f-e573-40b9-9b95-3daaadfa85be,2023-09-01,6,0,0,0,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:14.455107+00
8d57e10e-0ffa-4589-b5a7-4870c0c9a8c7,debc4db4-0804-4d84-b813-7850add6db01,2023-12-01,178,2,8,-6,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:15.995765+00
8d5a305c-5ebf-4e12-a4e0-edf3fe0196c0,ccedb1fd-9651-4875-b7c2-575062620552,2025-02-01,25,3,0,3,6,"{""mgmt"":1,""tech"":2,""general"":3}",Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
8d66e747-ce92-4727-a02c-5d854b8f16e7,d5493169-b3a0-4f2f-8852-7e0684234be6,2023-02-01,8,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:06.98503+00
8d6906bc-0641-4fc5-ad82-fbf253b3b247,71472299-5250-4435-8b07-8a36dff61a1f,2024-11-01,14,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
